author,comments,reply_comments,reply_authors,update
堆金四海得王辉,不拆股，只能坑有钱人，拆了股不是又要来坑穷人#但斌建议茅台拆股，股友们怎么看？#,,,06-14
才望民丰的小龙女,不拆散户接不起，必须得拆#但斌建议茅台拆股，股友们怎么看？#,,,06-14
股友008g35h169,折不影响估值，最终还要跌到合理估值区域。估值参照长期国债利率。,,,06-14
散户都是小鱼6170,#但斌建议茅台拆股，股友们怎么看？#价高许多散户买不起，拆股就可以骗更多的散户进,,,06-14
ETF图省事,不要以为英伟达拆股之后继续涨，就以为茅台拆股之后也会涨,,,06-14
财满堂,拆，必须拆#但斌建议茅台拆股，股友们怎么看？#,,,06-14
股友t5tA8H,1股拆10股，股价80元，散户可以接盘。,,,06-14
股海一舟578,拆股后股价表现不会好，坚决反对拆股,,,06-14
聪明的范芝蔓1,玩数字游戏！自已骗自已！#但斌建议茅台拆股，股友们怎么看？#,,,06-14
不以涨喜勿以跌悲,1股拆成100股，股价8元，都可以买了。。,,,06-14
kyzs911,但斌是谁？#但斌建议茅台拆股，股友们怎么看？#,,,06-14
创业1号,不要拆，免得祸害小散户[大笑]#但斌建议茅台拆股，股友们怎么看？#,,,06-14
A股往金来168,不要拆了害小散,,,06-14
XU6644561,拆#但斌建议茅台拆股，股友们怎么看？#,,,06-14
花海拾梦,拆成1分钱1股我支持100分#但斌建议茅台拆股，股友们怎么看？#,,,06-14
股友knQhCK,应该一股拆1千股，然后，再限到2000元一股，再拆一股1000股#但斌建议茅台拆,,,06-14
锴锴最棒,为了让更多得韭菜买得起吗，蚊子再小也是肉。,,,06-14
股友985g0d9232,小韭菜也拯救不了[微笑],,,06-14
空中翱游的魚,倒满、再干一杯#但斌建议茅台拆股，股友们怎么看？#,,,06-14
隐者不遇股友,拆了还叫茅台吗？拆了以后和其它酒一个样啥也不是，一碟到底#但斌建议茅台拆股，股友,,,06-14
账户已注销,1400点,,,06-14
dhjgjkiyted58553,很好，拆股对机构和长期投资者没什么意义，但可以吸引小散户购买活跃股价。建议一拆十,,,06-14
成都盖碗茶,忽悠散户入场接盘呗！！！主力机构抱团股，主力想出货，但股价太高没有散户来接盘，很,,,06-14
股友0y0598P391,股价太高，接盘的人少了，就想拆股了#但斌建议茅台拆股，股友们怎么看？#,,,06-14
梵天l一页书,拆股目的是为了接盘，而且这玩意每天上下几手，拆股就可以直接大量出给散户罢了，茅台,,,06-14
自知之明,1拆100好吸引小韭菜接盘，够歹毒。,,,06-14
蒿坪王家岭5队,这家伙心里想啥，是个人都知道，他的心是真黑、真坏#但斌建议茅台拆股，股友们怎么看,,,06-14
V靓坤,这货撒也不是#但斌建议茅台拆股，股友们怎么看？#,,,06-14
有执行力的陶易3,这样机构可以快速出清，很好的主意,,,06-14
之言之语,茅台拆骨之日就是股王崩盘之时#但斌建议茅台拆股，股友们怎么看？#,,,06-14
Daweil,看来但斌已经要撑不住了[旺柴],,,06-14
提升内因,反正散户买不起，就给机构去抱团，拆了反而坑了新韭菜#但斌建议茅台拆股，股友们怎么,,,06-14
四度空间复数世界,那拿别人的钱玩还以为他自己有多大本事。赶紧卖掉股票撤离。,,,06-14
红尾狐2,股民兄弟见茅就是坑。什么医茅，粮茅，牙茅多折去了。难道大家还不被坑惨了吗？所以大,,,06-14
沉默是金28401,拆呗，好像拆完就有人买似的，基本都是基金在里面套着#但斌建议茅台拆股，股友们怎么,,,06-14
股友0r13979K60,换个马甲就不认识你了！,,,06-14
要学会空仓休息,但斌欲减持，散户接不了盘。#但斌建议茅台拆股，股友们怎么看？#,,,06-14
林若生,但不群套牢了#但斌建议茅台拆股，股友们怎么看？#,,,06-14
克服贪念,防过韭菜吧#但斌建议茅台拆股，股友们怎么看？#,,,06-14
股友ZGo6HO,都是这些忽悠们炒作的茅酒，本身值300炒到2600,,,06-14
你把来,#但斌建议茅台拆股，股友们怎么看？#是真的坏不拆股价太高了出不了货没人来接盘,,,06-14
干净的席逸凡1,美国巴菲特控股的66万美元的股票都不折股，茅台才200多美元，相差甚远而且盘子也,,,06-14
qc9999,拆股可以增加流动性、有利于割韭菜,,,06-14
专业补仓20年,国有控股你说拆就拆？你啥等级？,,,06-14
第九流通股东,又想坑散户#但斌建议茅台拆股，股友们怎么看？#,,,06-14
自信的梅艳1,蛋总从2021年到现在没有赚一分钱，有点急,,,06-14
基民J6EV09,哈，真能拆，就一拆100，才有效果才能收割,,,06-14
自信的梅艳1,蛋总曾经发誓贵州茅台永远持股一股不买！现在怎么这样发表意见，不可思议,,,06-14
立之之,看你嘛#但斌建议茅台拆股，股友们怎么看？#,,,06-14
好好yaudcc,这个投机客非常坏！,,,06-14
股友cX8919,拆有什么用？股价最多只值500元！一个夕阳产业！#但斌建议茅台拆股，股友们怎么看,,,06-14
股友spsCuu,但斌就是长期靠茅台盈利的，如今和房地产一样价格高的离谱，该走慢慢的下跌之路了,,,06-14
愿赌服输认了,想甩货了,,,06-14
独股散,能不能让他滚,,,06-14
春暖鸭先知,无利不起早[俏皮],,,06-14
红牛财经,接力，接力，散户接不住让机构来接#但斌建议茅台拆股，股友们怎么看？#,,,06-14
股海游玩,蛋饼想把高位的茅台让小散接盘。#但斌建议茅台拆股，股友们怎么看？#,,,06-14
股友lDV255,拆成面值退市最好！#但斌建议茅台拆股，股友们怎么看？#,,,06-14
美好的冷美波,不用拆，跌到1块，三块多好#但斌建议茅台拆股，股友们怎么看？#,,,06-14
ST学生,在茅台股价走下降通道的时候，拆股的目的就是让小散们做接盘侠。#但斌建议茅台拆股，,,,06-14
才望腾达de戴沐白,先跌到386块第一步，最经跌到26块，成亏损股，最后退市。这就过度炒作，泡沫破碎,,,06-14
坐看起云,在折腾，还得跌下去，#但斌建议茅台拆股，股友们怎么看？#,,,06-14
天长市的小股民,拆了10块一股我买一手#但斌建议茅台拆股，股友们怎么看？#,,,06-14
一叶小舟泛海洋,股价降到1000，在10送50,,,06-14
壹号kzpzsz,环境肯定不会一直这样的。量能和情绪，总会有完全回暖的一天#但斌建议茅台拆股，股友,,,06-13
神的意思,#但斌建议茅台拆股，股友们怎么看？#你套牢了这么想别人的都可以拆！,,,06-14
美好的开始2015,10送50就有人接盘了[大笑]#但斌建议茅台拆股，股友们怎么看？#,,,06-14
吕氏春秋123456,拆股就是暴跌的开始！怎么都是跌！跌到600#但斌建议茅台拆股，股友们怎么看？#,,,06-14
A518发发发,你是亏得糊涂了吧,,,06-14
股友5H82Y80589,事实上中国股市也是可以拆股的，只不过是以什么送股或转增的名义吧了。原来就是怕股价,,,06-14
股票的东家,建议拆股的主意是个馊的。看看那些钢铁股，前些年，不分红，为了糊弄股民们，赠股、送,,,06-14
n134513246434498,五粮液便宜，蛋饼去买五粮液啊#但斌建议茅台拆股，股友们怎么看？#,,,06-14
烈火永生jzhh001,但是坏，不是蠢，隆基违规减持，忽悠英伟达市值5万亿美元#但斌建议茅台拆股，股友们,,,06-14
守住繁华耐得寂寞,跑不了？？拆股割韭菜呢？？#但斌建议茅台拆股，股友们怎么看？#,,,06-14
守住繁华耐得寂寞,价值投资，拆什么股啊！长期持有啊！#但斌建议茅台拆股，股友们怎么看？#,,,06-14
多文民丰得刘备,高价股没有接盘散户！#但斌建议茅台拆股，股友们怎么看？#,,,06-14
算力即国策,但，你留着吧！多有价值。#但斌建议茅台拆股，股友们怎么看？#,,,06-14
翡翠成章de姬冰雁,建议茅台退市#但斌建议茅台拆股，股友们怎么看？#,,,06-14
爱抄底的苏小七,#但斌建议茅台拆股，股友们怎么看？#特斯拉、英伟达、博通都在拆股，为什么茅台不呢,,,06-14
蓝色风,股民都变聪明了！哈哈！#但斌建议茅台拆股，股友们怎么看？#,,,06-14
ABC韭菜,已经破去了老三板，主板再见，将来永远不见。拆多少也是炸骗人的。#但斌建议茅台拆股,,,06-14
股友811p5285m8,建议茅台一拆一千#但斌建议茅台拆股，股友们怎么看？#,,,06-14
股市小韭菜文仔,拆股有利有弊#但斌建议茅台拆股，股友们怎么看？#,,,06-14
股友3xZRFA,但斌是苦于没人接盘，股价高没散户买的缘故。所以还要跌！#但斌建议茅台拆股，股友们,,,06-14
三个月的老股民,这是想让小散接盘，股价高了大部分小散买不起，但斌后面要加个但是，谁是？茅早晚,,,06-14
菘红迅永,但斌在茅台上赚了钱，拆分对其有利。#但斌建议茅台拆股，股友们怎么看？#,,,06-14
股友58L7z27391,再拆解还是茅台酒，又不能变成科技酒#但斌建议茅台拆股，股友们怎么看？#,,,06-14
股友c6Q1690385,一拆股，以后变2元一股，跌到一元退市！#但斌建议茅台拆股，股友们怎么看？#,,,06-14
勤奋的柯辰2,可以加强股票的流动性，让普通散户参与进来。#但斌建议茅台拆股，股友们怎么看？#,,,06-14
野狼嚎嚎叫,现在年轻人没几个人喜欢酒喝白酒#但斌建议茅台拆股，股友们怎么看？#,,,06-14
稳定的杨亦凡,#但斌建议茅台拆股，股友们怎么看？#这么说，几毛钱一股的也可以合股了。也不用面值,,,06-14
股友73E9155O93,茅台酒价格已经涨到天上去了，没有了提价预期和销量不可能增加的茅台股价会怎么样#但,,,06-14
稳定的杨亦凡,#但斌建议茅台拆股，股友们怎么看？#笑死了，学老外叫拆股，不就是高转送嘛。还一本,,,06-14
hjm835907477,大咖都受不了了看样子快见底了[大笑],,,06-14
股市不是提款机,三十年河东三十年河西，市场在巨变，股神不换思路就淘汰。#但斌建议茅台拆股，股友们,,,06-14
幸福小琪琪,由此可见但斌是伪价投#但斌建议茅台拆股，股友们怎么看？#,,,06-13
股友65635W133o,别来祸害人间#但斌建议茅台拆股，股友们怎么看？#,,,06-14
整齐de晴雯,呵呵，出不了货。#但斌建议茅台拆股，股友们怎么看？#,,,06-14
股友8R225533M6,蛋饼的话别上当#但斌建议茅台拆股，股友们怎么看？#,,,06-14
股友zJImrU,但斌#但斌建议茅台拆股，股友们怎么看？#,,,06-14
三家分晋,不晓得茅台大股东同不同意，？就看贵州国资委要高股价还是要更多的流通股#但斌建议茅,,,06-14
百战而归,这个建议就是让散户进来接盘。,,,06-14
阶梯上涨,英伟达估计就是你提议的，散户接盘#但斌建议茅台拆股，股友们怎么看？#,,,06-14
只核富婆,他想让散户解盘，蛋饼最坏#但斌建议茅台拆股，股友们怎么看？#,,,06-14
股友707E087T26,所有的股票应该1股也能买卖#但斌建议茅台拆股，股友们怎么看？#,,,06-14
不如躺着赢,#但斌建议茅台拆股，股友们怎么看？#怎么有让小散接盘的味道,,,06-13
问财大助手,茅台这场盛宴参与下就好了吧，不用带散户发财了#但斌建议茅台拆股，股友们怎么看,,,06-13
tangjianfeng2015,路都没学会走想跑？#但斌建议茅台拆股，股友们怎么看？#,,,06-13
开张吃三年2018,1拆2000#但斌建议茅台拆股，股友们怎么看？#,,,06-13
股友08135N0t50,现在的茅台，都是主力在玩，散户很少，拆股后，好收割韭菜。#但斌建议茅台拆股，股友,,,06-13
基民2jgwwC,拆股了不影响大局！#但斌建议茅台拆股，股友们怎么看？#,,,06-13
n1510137000842483006,曲高和寡。茅台的股价太高了，市场上千元以上的股票还有谁？但凡有两三支千元以上的股,,,06-13
过河一小卒,躺着看#但斌建议茅台拆股，股友们怎么看？#,,,06-13
机动持股A,拆股很对，看起来便宜才会有人接招！,,,06-13
神许愿,拆股就便宜了，大家都能买点，好帮基金接货。。。#但斌建议茅台拆股，股友们怎么看？,,,06-13
真实de罗宾,茅台是中国物质和非物质文化遗产。#但斌建议茅台拆股，股友们怎么看？#,,,06-13
股友27e731590N,#但斌建议茅台拆股，股友们怎么看？#有利于茅台股份扩大持有面，更有利茅台今后的发,,,06-13
股友k0v5697869,拆股便宜，小散可以买的起，你懂的#但斌建议茅台拆股，股友们怎么看？#,,,06-13
割肉大户,蛋子子为什么不建议巴菲特？#但斌建议茅台拆股，股友们怎么看？#,,,06-13
抓7个涨停,茅台一拆股，必将暴跌，拆过股就没优势#但斌建议茅台拆股，股友们怎么看？#,,,06-13
股海常青藤,奇怪的馊主意#但斌建议茅台拆股，股友们怎么看？#,,,06-13
东方凤凰非凤凰,这是想把茅台搞死吗？#但斌建议茅台拆股，股友们怎么看？#,,,06-13
耐心持有v,坚决反对，让他们有钱人自己玩#但斌建议茅台拆股，股友们怎么看？#,,,06-13
至善江水,这个旦旦想走了#但斌建议茅台拆股，股友们怎么看？#,,,06-13
n1402883813bbbf4,#但斌建议茅台拆股，股友们怎么看？#一股拆成一千，过几天来个面退不香吗,,,06-13
喜气洋洋的华佑超,拆完后，大家一块努力帮它退了。#但斌建议茅台拆股，股友们怎么看？#,,,06-13
猫GG,拆细到一元以下退了吧,,,06-13
富手东来7502,自己把自己玩死了,,,06-13
大阳电驱,退市才对吧#但斌建议茅台拆股，股友们怎么看？#,,,06-13
窗外淡淡的月色,不建议拆股，那没意义，伯克希尔几百万一股都不拆，茅台拆搞什么劲？#但斌建议茅台拆,,,06-13
股友8f79126t59,想小散接盘了！#但斌建议茅台拆股，股友们怎么看？#,,,06-13
小板凳啊小板凳,不拆散户玩不起[捂脸]#但斌建议茅台拆股，股友们怎么看？#,,,06-13
股友8M6516E623,好主意，建议一拆一万股，然后拆后20天就……,,,06-13
风险收益邱锋泽,这个时候稳定，不要瞎搞了#但斌建议茅台拆股，股友们怎么看？#,,,06-13
才望高升de段智兴,#但斌建议茅台拆股，股友们怎么看？#无非是叫散户去接盘，他好兑现利润,,,06-13
股友O0973Z5138,茅台一拆股，散户一入场必将跌得妈都不认识[旺柴]#但斌建议茅台拆股，股友们怎么看,,,06-13
飘过的云63294,学别人，配吗#但斌建议茅台拆股，股友们怎么看？#,,,06-13
采児6699,拆个屁，都进来参与这股就完蛋了,,,06-13
旅途田鸡,蛋狗是真的坏。基金接盘现在叫散户接#但斌建议茅台拆股，股友们怎么看？#,,,06-13
