author,comments,reply_comments,reply_authors,update
暗室莫欺,我强烈感觉陈睿减少一半工资。去搞大数据算法。bilibili的推送能力太差了，老,,,06-04
静等风起吧,真tm，外面涨疯了，你还是绿的，走了走了,,,06-04
随机生成1234567,之前说过了，这股让人控盘了，想怎么涨跌。全看主力，与大盘没关系,,,06-04
股友29Y6053H55,这货绿了，大盘可以也要下来,,,06-04
既见未来为何不摆,你和快手，我愿称之为互联网双傻,,,06-04
喵了个咪喵,低开这么多，真是恶心,,,06-04
平安顺遂发点财,被省心省力看上的票，能涨就奇怪了。等他割肉吧,,,06-04
时光如水沉淀方澈,我希望哔哩哔哩跌破100好加仓,,,06-02
敏锐Jackson,155就是个坎怎么都迈不过,,,06-04
进击的棉花糖,本周会跌到90左右，做好准备。,,,06-03
哔哩哔哩-W资讯,B站毕业歌会：周深、张韶涵等陪毕业生勇敢出发,,,06-03
喵了个咪喵,完了，美股低开，明天不太好啊,,,06-03
哔哩哔哩-W资讯,B站连续六年举办毕业歌会，高校毕业生以音乐记录青春,,,06-03
药水哥ssr,又被港股通砸了，收盘拉红,,,06-03
o023,快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑快跑,,,06-03
三倍做多恒生科技,https://wap.eastmoney.com/a/202505293417,,,06-03
快手-W资讯,恒生科技指数跌近3%,,,06-02
期货神股仙,跌的一点都不含糊,,,06-03
美团-W资讯,港股午盘 | 全球贸易摩擦升温预期引发担忧 三大指数集体跌超2%,,,06-02
小米集团-W资讯,恒生指数高开0.53% 恒生科技指数涨0.54%,,,06-03
我不想努力了阿姨,不是你,,,06-03
百万手速王,今天被快手带到沟里了,,,06-03
哔哩哔哩资讯,抖音精选加速挑战B站,,,05-26
sutobe,小垃圾,,,06-03
存钱当韭菜,死叉死叉,,,06-03
连连数字资讯,港股开盘｜恒生指数高开0.53%,,,06-03
我不想努力了阿姨,反包！,,,06-02
矮股晒伤亚,港股小票真刺激,,,06-02
海的对面是敌人,枪出如虹,,,06-02
哔哩哔哩-W资讯,美国银行在哔哩哔哩-W的持股比例于5月26日从7.94%升至8.08%,,,05-29
清云子,美国的关税跟B站几乎没有关联，做实体出口的都没有跌成这样，明显是有主力资金做空！,,,05-30
进击的棉花糖,为了乌兰麦朵的枪出如虹。哔哩哔哩绝对是国漫文化的代表。,,,06-01
股友56599n81f0,跌出shi了唉,,,05-30
全国玉林烤,咿呀,,,05-30
股友0E68369Q85,买5万支持你灵笼出第三季,,,05-30
等待上岸,这波回踩不破支撑，明显是主力在蓄力，拿住了，小心被震下车,,,05-30
域逸城,谁会被甩下车呢,,,05-30
乔治Bro,趋势已成，静待花开吧！,,,05-29
山寨强,调整前利润亏损，调整后利润还不如某高管工资高,,,05-30
冰雪聪明的吊锅,干就完了,,,05-30
矮股晒伤亚,也不知道在恐慌个啥,,,05-30
股友362331w77Z,最后一次逃跑机会，138见,,,05-30
富可成金de张飞,100以上都是高位,,,05-30
静等风起吧,买了你，特意下载了哔哩哔哩，你再这样让人失望我就卸载了,,,05-30
快起飞了吗,摩根大通在哔哩哔哩-W的持股比例于05月23日从7.47%升至9.18%，平均股,,,05-29
冬冬冬冬冬冬,牛逼。无语,,,05-30
夜色随我心,厉害了，涨了四天不如一天跌的。今年脑积水陈必须涨工资，起码打8.8亿,,,05-30
默的叶晖,省大的新泡泡玛特倒了,,,05-30
有领导力的卢湘8,看美股的分时图，想涨没机会,,,05-30
三七互娱资讯,抢滩“SLG+小游戏”：三七互娱、巨人网络、B站、网易掀新一轮用户争夺战,,,05-29
sutobe,别装了，赶紧飞起来,,,05-29
买五手,何时回到2021年的股价,,,05-28
股友362331w77Z,叫小破b不是没有原因的,,,05-29
喵了个咪喵,都涨疯了，你竟然往下走，真是想骂街,,,05-29
我不想努力了阿姨,给机会了,,,05-29
哔哩哔哩-W资讯,摩根大通在哔哩哔哩-W的持股比例于05月23日从7.47%升至9.18%,,,05-28
超级韭菜割肉王,有点弱啊，他总是跟着指数走的,,,05-29
矮股晒伤亚,一片浮萍随浪飘。,,,05-29
哔哩哔哩-W资讯,摩根大通在哔哩哔哩-W的持股比例于5月23日从7.47%升至9.18%,,,05-28
我不想努力了阿姨,b站真不像很多人说的那么不堪，自带流量，占据年轻人手机一个app格子的东西怎么会,,,04-12
超级韭菜割肉王,147做个t试试。。大不了146止损,,,05-28
大麦娱乐资讯,港股收盘 | 三大指数集体调整 汽车和半导体股延续弱势,,,05-28
腾讯控股资讯,腾讯、完美世界、B站再掀“开放世界大战” 能否重振大厂二次元游戏？,,,05-27
ChrisW,这个股票持股体验太差了,,,05-28
啥都不懂小学徒,啊？洗盘啊？把我洗下车了,,,05-28
蜗牛也是牛_666,一代人有一代人的茅台，得年轻人者得天下,,,05-28
冰雪聪明的吊锅,洗了一周了，差点下车，开始突破,,,05-28
腾讯控股资讯,网信办部署加强“开盒”问题整治，要求腾讯、抖音等坚决打击“开盒”乱象,,,05-27
A混个脸熟A,见好就收才能盈利,,,05-28
超级韭菜割肉王,没想到早上147买对了还以为今天要砸手里,,,05-28
超级韭菜割肉王,昨天刚卖掉想做个t..今天就涨这么多啊,,,05-28
翡翠民丰的水门,我,,,05-28
随机生成1234567,天天上上下下，有资金控盘了，赚两个点走了,,,05-28
jamesniuniu,看着只跌了1%，实际跌了快4%了,,,05-28
sutobe,无语了……,,,05-28
我不想努力了阿姨,大家这么不看好啊？,,,05-28
平平安安de桑葚,沃日密码，真是！,,,05-28
光线传媒资讯,消费参考丨坚持“长期主义”的王长田，减持光线传媒,,,05-21
股友a08Q613153,。。。这能绿我是没想到的,,,05-28
超级韭菜割肉王,小破站这个位置压力很大啊几次都没冲过去,,,05-28
矮股晒伤亚,奇葩,,,05-28
快手-W资讯,恒生指数开盘微涨0.01% 恒生科技指数涨0.52%,,,05-28
顺其自然5288,三谋S8活动能不能大方点……都吐槽……,,,05-28
兴业银行资讯,特朗普政府暂停留学生新签证面谈；道指涨超700点，黄金一度跌破3300美元；山东化工厂爆炸致5死6失联；小米一季度营收1113亿丨每经早参,,,05-28
翡翠富贵de长十郎,冲啊到2021的年五百多,,,05-28
哔哩哔哩-W资讯,B站《灵笼》第二季开播两集播放量超过8000万 破第一季纪录,,,05-27
平平安安de桑葚,这到底是个什么垃圾啊,,,05-27
股友YACa7m2000,太菜了吧。。还能不能上去？,,,05-27
我不想努力了阿姨,叔叔减持了？,,,05-27
李萨贝尔,估值有点高，下月要跳水,,,05-27
菜鸡请回答,今年能盈利吗？感觉可以掏一手b站试试了,,,05-27
jamesniuniu,五天就有4天上影线跳水,,,05-27
哔哩哔哩-W资讯,美国银行在哔哩哔哩-W的持股比例于5月21日从7.10%升至8.02%,,,05-26
矮股晒伤亚,B属于港股什么板块？,,,05-27
阿卡林A,$哔哩哔哩-W(HK|09626)$,,,05-26
哔哩哔哩-W资讯,25年一季报点评：广告与游戏拉动盈利能力改善，持续看好商业化潜力,,,05-27
股友5lX6997717,玲珑真的很好看！,,,05-26
喵了个咪喵,都不能格局点么？硬生生给拉下来了,,,05-26
股友6Ud8162082,趋势和价格都挺不错。,,,05-26
股友7XAdaF,快跑，跌定了,,,05-26
喵了个咪喵,今天上170,,,05-26
冰雪聪明的吊锅,主升浪,,,05-26
股友362331w77Z,长上影，没救了，回调到6月份了,,,05-26
我不想努力了阿姨,怎么了不会绿了吧？,,,05-26
股友8219815l9d,这玩意真长脸啊,,,05-26
喵了个咪喵,给我翻倍,,,05-26
我不想努力了阿姨,上190,,,05-26
啥都不懂小学徒,你不像你，不对劲,,,05-26
zzzZyu,坚持就会有回报，踏空不可怕，可怕的是踏空还要坚持自己的错误观点,,,05-23
芒果超媒资讯,广电总局确定2025年为“超高清发展年”,,,04-23
哔哩哔哩-W资讯,连续七周上涨！,,,05-23
哔哩哔哩-W资讯,热门国产科幻动画《灵笼》第二季开播,,,05-24
哔哩哔哩-W资讯,完成690 百万美元可换股优先票据及同时进行对冲发售,,,05-23
苹果资讯,科技早报 | 苹果开盘市值蒸发逾千亿美元；董明珠与孟羽童合体直播,,,05-24
滚雪球666666,灵笼半天播放量就超过500万，这就是潜力。坚持拿住B站,,,05-23
lhjk0303031,昨天这是吃多了，被撑着了,,,05-22
苹果资讯,科创早报|央行：加力支持科技创新、提振消费等重点领域 三部门深入推进IPv6规模部署,,,05-21
我不想努力了阿姨,叔叔说我要6亿工资,,,05-23
哔哩哔哩-W资讯,哔哩哔哩完成6.9亿美元可换股优先票据发售,,,05-23
哔哩哔哩资讯,哔哩哔哩宣布完成6.9亿美元可转债发行及1亿美元股票回购,,,05-23
网易云音乐资讯,港股收盘 | 恒生指数周线7连阳 黄金股再度走强,,,05-23
阅文集团资讯,恒生指数收涨0.24% 恒生科技指数跌0.09%,,,05-23
灵宝黄金资讯,港股收评：恒生指数收涨0.24% 恒生科技指数跌0.09%,,,05-23
田所浩二前辈,叔叔我啊,,,05-23
zzzZyu,股价还在底部，今天算是启动，这里面资金压了这么久的股价，后面走势肯定会强势，不用,,,05-23
股友0o797061l6,《灵笼2》上线20分钟，目前7.9万人在线看。这个第二季没有试看集，第一集就需要,,,05-23
哔哩哔哩-W资讯,哔哩哔哩额外发售9000万美元可换股优先票据 拟筹资6.78亿美元,,,05-23
冰雪聪明的吊锅,干就完了,,,05-23
哔哩哔哩-W资讯,额外发售90百万美元可换股优先票据,,,05-23
恒瑞医药资讯,港股午评：恒生指数涨0.58% 恒生科技指数涨0.61%,,,05-23
海的对面是敌人,怎么没人提灵笼2呢,,,05-22
坚韧的公孙顺昊,迟早药网,,,05-23
有董琨,哔哩哔哩盈利后，股价能起来吗，这么久了一直在地上趴着,,,05-23
弱水三千点,赛马娘是不是要火了,,,05-23
哔哩哔哩-W资讯,恒生科技指数涨幅扩大至1%,,,05-23
欲速不达坚定原则,准备锁仓了，到年底看看到多少,,,05-23
超级韭菜割肉王,请问各位大牛，这个优先票据是什么意思,,,05-23
股友YACa7m2000,看不懂要在这个票上面赚钱是真的难,,,05-22
百度集团-SW资讯,港股风向标｜空头看空预期仍在强化 资金面谨慎偏向短线操作,,,05-22
弱水三千点,@妙想＜B站主管高薪是否合理？,,,05-22
kmlaser,都是一日游,,,05-22
股友162411,当它平台股偏弱，当它游戏股高估了。,,,05-22
哔哩哔哩-W资讯,哔哩哔哩发售6亿美元可换股优先票据,,,05-22
股友362331w77Z,涨一天跌三天，明天大概率跌到130,,,05-22
哔哩哔哩-W资讯,MAU增长亮眼，关注游戏基数影响变化,,,05-22
哔哩哔哩-W资讯,发售600 百万美元可换股优先票据、同时进行对冲发售及同步购回之定价,,,05-22
腾讯控股资讯,中央网信办持续加强信息推荐算法治理,,,05-22
啥都不懂小学徒,有点小利好啊，二次元重磅游戏赛马娘明天恢复运营了,,,05-21
awonpin,这种走势谁吃得消啊,,,05-22
哔哩哔哩-W资讯,《三谋》稳健运营，利润侧持续改善,,,05-22
哔哩哔哩-W资讯,港股午评：恒生指数跌0.55% 哔哩哔哩跌超3%,,,05-22
哔哩哔哩-W资讯,翌日披露报表,,,05-22
阿里健康资讯,恒生科技指数跌幅扩大至1%,,,05-22
哔哩哔哩-W资讯,恒生科技指数下跌1%,,,05-22
平安顺遂发点财,美股那边年线跌1%，港股这边年线涨2%。明天会回补差价吗？,,,05-21
三倍做多恒生科技,业绩刚刚好转就开始圈钱了哈，牛呀,,,05-22
囧囧囧888,这视频才是年轻人的最爱没有之一。,,,05-22
有领导力的卢湘8,快手下周发财报,,,05-22
真诚的曹芸菲,这真是个篮子,,,05-22
Tim969,买入机会，黄金坑,,,05-22
富可成金de张飞,还要破一次120,,,05-22
哔哩哔哩-W资讯,内幕消息 - 拟发售500 百万美元可换股优先票据、同时进行对冲发售及同步购回,,,05-21
平安顺遂发点财,省大一买就出事,,,05-22
哔哩哔哩-W资讯,B站一季度净亏损收窄99%：游戏营收大增76% AI类广告收入增近4倍,,,05-21
哔哩哔哩-W资讯,游戏收入单季大涨76％，《闪耀！优俊少女》“复活”：B站Q2业绩稳了？,,,05-21
哔哩哔哩资讯,B站Q1净亏损同比收窄 董事长陈睿：目前AI大模型能力增长最快,,,05-21
哔哩哔哩资讯,B站一季度净亏损收窄99%背后，游戏业务再立大功,,,05-21
哔哩哔哩资讯,哔哩哔哩宣布拟发行5亿美元可转换优先票据,,,05-21
哔哩哔哩资讯,哔哩哔哩拟发售5亿美元可换股优先票据,,,05-21
夜色随我心,今天最后的跑路机会，后面就直冲120去了，散户的钱都是给陈傻发工资用的,,,05-21
重生之在港股打板,不好好搞业务，玩什么对冲。,,,05-21
喵了个咪喵,今天的公告，有课代表解释一下么？,,,05-21
超级韭菜割肉王,小破站居然还行，那我再拿一段时间,,,05-21
哔哩哔哩-W资讯,内幕消息 - 额外披露及未经审计中期简明合并财务报表,,,05-21
哔哩哔哩-W资讯,游戏保持强劲增长，实现持续盈利,,,05-21
哔哩哔哩资讯,B站2025年Q1财报：总营收同比增长24%，毛利率11个季度环比提升,,,05-21
哔哩哔哩资讯,营收同比增24%  B站持续探索盈利配方,,,05-21
哔哩哔哩-W资讯,B站一季报：游戏收入大涨76% 用户日均使用时长创新高,,,05-21
哔哩哔哩-W资讯,大和：上调哔哩哔哩目标价至240港元,,,05-21
阿里巴巴-W资讯,港股科技延续涨势！恒生科技还能投吗？,,,05-21
等待上岸,股价上涨，所有质疑都会烟消云散,,,05-21
哔哩哔哩-W资讯,港股公司信息更新报告：2025Q1游戏收入大增且连续盈利，流量稳步增长,,,05-21
格力电器资讯,科技早报 | 格力回应孟羽童将与董明珠再度合体直播；小米玄戒O1开始大规模量产,,,05-21
zzzZyu,不用理踏空的那些人，明天记得拿住筹码就好了。短期破前高不难。,,,05-20
欲速不达坚定原则,这是要复制美股的走势嘛,,,05-21
宁德时代资讯,恒生指数涨0.53% 宁德时代涨超10%,,,05-21
哔哩哔哩-W资讯,2025Q1业绩点评：经营质量持续改善，用户年轻化价值凸显,,,05-21
喵了个咪喵,不再是小破站了，今天你是牛站，全港最靓的仔，么么哒,,,05-21
我不想努力了阿姨,能到200以上吗？,,,05-21
awonpin,上周四我换了一部分去阿里,,,05-21
超级韭菜割肉王,今天啥情况，这么猛，不像小破站平时走势啊,,,05-21
zzzZyu,言行合一，说不卖就不卖，敢砸就敢加仓,,,05-21
zzzZyu,昨天说了拿住就好了，别理会那些哈皮，这些人就是犹犹豫豫亏钱的那批人,,,05-21
FD王大锤,短期前面都是坦途,,,05-21
哔哩哔哩-W资讯,B站今年一季度经调整净利润3.62亿元 环比下降近1亿元,,,05-20
美图公司资讯,香港恒生指数开盘涨0.23% 美图公司涨近15%,,,05-21
我不想努力了阿姨,竞价已经把前一晚美股的走势模拟完了,,,05-21
哔哩哔哩-W资讯,港股开盘：恒指涨0.23% 科指涨0.28% 哔哩哔哩涨1.93%,,,05-21
宁德时代资讯,早新闻｜央行：实施好适度宽松的货币政策；宁德时代港股上市首日涨超16%,,,05-21
哔哩哔哩资讯,B站发布2025年Q1财报：总营收同比增长24%，调整后净利润3.6亿元,,,05-20
国泰航空资讯,港股公告精选｜B站Q1经调整净利润3.62亿元，同比扭亏为盈；国泰航空4月载客量增约36%,,,05-20
